Station,Station_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,TIME,PM
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,10,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,16,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,8,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,21,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,20,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,11,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,10,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,13,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,19,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,23,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,16,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,17,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,17,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,6,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,2,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,16,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,10,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,15,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,17,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,3,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,2,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,13,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,16,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,18,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,4,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,23,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,7,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,11,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,4,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,19,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,2,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,8,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,9,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,8,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,6,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,0,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,16,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,9,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,12,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,17,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,7,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,23,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,16,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,11,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,4,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,19,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,19,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,3,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,19,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,12,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,2,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,2,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,11,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,21,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,10,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,23,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,20,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,1,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,13,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,8,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,9,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,8,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,18,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,10,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,2,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,21,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,9,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,5,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,20,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,18,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,13,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,23,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,16,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,9,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,0,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,19,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,12,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,10,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,6,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,9,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,8,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,18,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,0,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,19,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,15,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,21,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,10,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,11,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,9,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,2,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,8,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,6,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,1,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,22,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,22,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,4,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,13,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,15,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,20,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,5,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,2,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,23,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,6,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,17,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,11,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,18,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,3,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,15,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,0,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,16,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,6,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,17,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,2,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,2,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,1,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,20,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,1,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,14,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,8,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,9,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,23,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,23,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,16,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,20,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,18,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,2,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,21,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,16,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,15,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,2,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,15,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,21,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,8,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,4,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,20,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,4,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,12,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,19,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,23,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,2,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,3,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,7,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,14,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,5,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,14,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,18,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,10,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,23,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,5,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,18,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,17,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,2,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,3,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,3,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,1,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,17,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,18,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,13,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,1,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,11,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,7,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,21,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,17,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,20,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,23,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,8,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,18,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,12,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,5,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,3,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,21,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,0,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,20,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,2,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,12,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,4,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,14,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,17,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,17,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,13,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,14,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,18,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,11,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,11,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,22,0
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,13,1
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,18,2
IS 52,10,0.1188,0.1872,0.1548,0.0877,0.0535,0.0339,0.0848,0.1564,0.0676,0.028,0.025,0.0024,0.093277,15,0
